=== KẾT QUẢ ĐÁNH GIÁ HỆ THỐNG ===
Tổng số ảnh đánh giá: 1483
Top-1 Accuracy : 0.7087
Top-5 Accuracy : 0.7539
Macro Precision: 0.9317
Macro Recall   : 0.7089
Tổng thời gian : 159.6s
TB mỗi query   : 107.6ms

=== CHI TIẾT ===
File: 10__M_Left_index_finger_CR.BMP | True ID: 10 | Top 1: 10 | Top 5: [10, 287, 187, 297, 148] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Left_ring_finger_Obl.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 299, 207, 279, 140] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Left_ring_finger_Zcut.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 299, 207, 279, 140] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Left_thumb_finger_CR.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 25, 51, 196, 45] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Left_thumb_finger_Obl.BMP | True ID: 39 | Top 1: 235 | Top 5: [235, 73, 155, 110, 9] | Top-1 Đúng: False | Top-5 Đúng: False
File: 39__M_Left_thumb_finger_Zcut.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 25, 51, 196, 194] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Right_index_finger_CR.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 222, 282, 188, 121] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Right_index_finger_Obl.BMP | True ID: 39 | Top 1: 98 | Top 5: [98, 245, 206, 182, 89] | Top-1 Đúng: False | Top-5 Đúng: False
File: 39__M_Right_index_finger_Zcut.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 222, 206, 121, 188] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Right_little_finger_CR.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 79, 35, 143, 229] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Right_little_finger_Obl.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 236, 79, 151, 143] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Right_little_finger_Zcut.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 79, 229, 236, 143] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Right_middle_finger_CR.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 107, 245, 172, 60] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Right_middle_finger_Obl.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 245, 107, 278, 172] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Right_middle_finger_Zcut.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 107, 245, 278, 60] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Right_ring_finger_CR.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 181, 21, 79, 73] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Right_ring_finger_Obl.BMP | True ID: 39 | Top 1: 181 | Top 5: [181, 181, 39, 162, 165] | Top-1 Đúng: False | Top-5 Đúng: True
File: 39__M_Right_ring_finger_Zcut.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 181, 21, 73, 21] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Right_thumb_finger_CR.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 95, 227, 111, 265] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Right_thumb_finger_Obl.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 120, 145, 245, 227] | Top-1 Đúng: True | Top-5 Đúng: True
File: 39__M_Right_thumb_finger_Zcut.BMP | True ID: 39 | Top 1: 39 | Top 5: [39, 227, 95, 111, 265] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Left_index_finger_CR.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 232, 236, 128, 296] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Left_index_finger_Obl.BMP | True ID: 3 | Top 1: 187 | Top 5: [187, 129, 265, 178, 40] | Top-1 Đúng: False | Top-5 Đúng: False
File: 3__M_Left_index_finger_Zcut.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 232, 296, 236, 128] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Left_little_finger_CR.BMP | True ID: 3 | Top 1: 205 | Top 5: [205, 164, 76, 300, 276] | Top-1 Đúng: False | Top-5 Đúng: False
File: 3__M_Left_little_finger_Obl.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 215, 126, 69, 110] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Left_little_finger_Zcut.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 126, 46, 187, 215] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Left_middle_finger_CR.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 223, 173, 136, 92] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Left_middle_finger_Obl.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 209, 92, 223, 266] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Left_middle_finger_Zcut.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 223, 173, 136, 92] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Left_ring_finger_CR.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 55, 193, 285, 96] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Left_ring_finger_Obl.BMP | True ID: 3 | Top 1: 258 | Top 5: [258, 75, 205, 176, 122] | Top-1 Đúng: False | Top-5 Đúng: False
File: 3__M_Left_ring_finger_Zcut.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 55, 193, 245, 151] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Left_thumb_finger_CR.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 258, 17, 186, 227] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Left_thumb_finger_Obl.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 258, 17, 245, 30] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Left_thumb_finger_Zcut.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 258, 186, 227, 21] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Right_index_finger_CR.BMP | True ID: 3 | Top 1: 105 | Top 5: [105, 167, 161, 75, 286] | Top-1 Đúng: False | Top-5 Đúng: False
File: 3__M_Right_index_finger_Obl.BMP | True ID: 3 | Top 1: 164 | Top 5: [164, 218, 286, 65, 235] | Top-1 Đúng: False | Top-5 Đúng: False
File: 3__M_Right_index_finger_Zcut.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 200, 19, 164, 287] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Right_little_finger_CR.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 23, 37, 114, 95] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Right_little_finger_Obl.BMP | True ID: 3 | Top 1: 21 | Top 5: [21, 38, 185, 81, 105] | Top-1 Đúng: False | Top-5 Đúng: False
File: 3__M_Right_little_finger_Zcut.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 23, 37, 114, 65] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Right_middle_finger_CR.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 92, 3, 173, 207] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Right_middle_finger_Obl.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 264, 119, 148, 259] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Right_middle_finger_Zcut.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 3, 92, 207, 266] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Right_ring_finger_CR.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 138, 211, 138, 285] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Right_ring_finger_Obl.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 285, 138, 257, 138] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Right_ring_finger_Zcut.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 138, 285, 211, 81] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Right_thumb_finger_CR.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 49, 202, 146, 104] | Top-1 Đúng: True | Top-5 Đúng: True
File: 3__M_Right_thumb_finger_Obl.BMP | True ID: 3 | Top 1: 124 | Top 5: [124, 195, 83, 273, 54] | Top-1 Đúng: False | Top-5 Đúng: False
File: 3__M_Right_thumb_finger_Zcut.BMP | True ID: 3 | Top 1: 3 | Top 5: [3, 47, 239, 73, 267] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Left_index_finger_CR.BMP | True ID: 40 | Top 1: 247 | Top 5: [247, 247, 70, 244, 118] | Top-1 Đúng: False | Top-5 Đúng: False
File: 40__F_Left_index_finger_Obl.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 227, 8, 290, 240] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Left_index_finger_Zcut.BMP | True ID: 40 | Top 1: 75 | Top 5: [75, 240, 38, 168, 145] | Top-1 Đúng: False | Top-5 Đúng: False
File: 40__F_Left_little_finger_CR.BMP | True ID: 40 | Top 1: 50 | Top 5: [50, 168, 15, 143, 26] | Top-1 Đúng: False | Top-5 Đúng: False
File: 40__F_Left_little_finger_Obl.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 131, 70, 79, 13] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Left_little_finger_Zcut.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 79, 131, 70, 68] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Left_middle_finger_CR.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 165, 93, 13, 62] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Left_middle_finger_Obl.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 165, 274, 93, 13] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Left_middle_finger_Zcut.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 165, 13, 93, 166] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Left_ring_finger_CR.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 185, 7, 281, 42] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Left_ring_finger_Obl.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 281, 7, 185, 42] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Left_ring_finger_Zcut.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 7, 185, 281, 23] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Left_thumb_finger_CR.BMP | True ID: 40 | Top 1: 8 | Top 5: [8, 40, 153, 266, 129] | Top-1 Đúng: False | Top-5 Đúng: True
File: 40__F_Left_thumb_finger_Obl.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 265, 129, 178, 60] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Left_thumb_finger_Zcut.BMP | True ID: 40 | Top 1: 8 | Top 5: [8, 40, 153, 266, 129] | Top-1 Đúng: False | Top-5 Đúng: True
File: 40__F_Right_index_finger_CR.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 140, 40, 116, 126] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Right_index_finger_Obl.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 140, 40, 116, 126] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Right_index_finger_Zcut.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 140, 40, 116, 126] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Right_little_finger_CR.BMP | True ID: 40 | Top 1: 152 | Top 5: [152, 60, 38, 293, 113] | Top-1 Đúng: False | Top-5 Đúng: False
File: 40__F_Right_little_finger_Obl.BMP | True ID: 40 | Top 1: 138 | Top 5: [138, 257, 214, 214, 285] | Top-1 Đúng: False | Top-5 Đúng: False
File: 40__F_Right_little_finger_Zcut.BMP | True ID: 40 | Top 1: 152 | Top 5: [152, 60, 38, 293, 281] | Top-1 Đúng: False | Top-5 Đúng: False
File: 40__F_Right_middle_finger_CR.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 40, 237, 116, 140] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Right_middle_finger_Obl.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 40, 237, 116, 29] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Right_middle_finger_Zcut.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 40, 237, 116, 140] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Right_ring_finger_CR.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 206, 66, 182, 221] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Right_ring_finger_Obl.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 206, 248, 182, 66] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Right_ring_finger_Zcut.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 206, 66, 221, 182] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Right_thumb_finger_CR.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 84, 165, 40, 8] | Top-1 Đúng: True | Top-5 Đúng: True
File: 40__F_Right_thumb_finger_Obl.BMP | True ID: 40 | Top 1: 293 | Top 5: [293, 60, 40, 152, 70] | Top-1 Đúng: False | Top-5 Đúng: True
File: 40__F_Right_thumb_finger_Zcut.BMP | True ID: 40 | Top 1: 40 | Top 5: [40, 84, 165, 8, 40] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Left_index_finger_CR.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 81, 208, 257, 118] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Left_index_finger_Obl.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 3, 138, 257, 211] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Left_index_finger_Zcut.BMP | True ID: 41 | Top 1: 3 | Top 5: [3, 41, 211, 138, 81] | Top-1 Đúng: False | Top-5 Đúng: True
File: 41__M_Left_little_finger_CR.BMP | True ID: 41 | Top 1: 136 | Top 5: [136, 24, 2, 24, 126] | Top-1 Đúng: False | Top-5 Đúng: False
File: 41__M_Left_little_finger_Obl.BMP | True ID: 41 | Top 1: 218 | Top 5: [218, 95, 50, 205, 87] | Top-1 Đúng: False | Top-5 Đúng: False
File: 41__M_Left_little_finger_Zcut.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 215, 35, 258, 212] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Left_middle_finger_CR.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 141, 259, 271, 241] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Left_middle_finger_Obl.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 141, 259, 271, 88] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Left_middle_finger_Zcut.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 141, 241, 259, 15] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Left_ring_finger_CR.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 140, 33, 47, 2] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Left_ring_finger_Obl.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 33, 140, 2, 47] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Left_ring_finger_Zcut.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 33, 140, 47, 2] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Left_thumb_finger_CR.BMP | True ID: 41 | Top 1: 251 | Top 5: [251, 159, 280, 155, 7] | Top-1 Đúng: False | Top-5 Đúng: False
File: 41__M_Left_thumb_finger_Obl.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 113, 36, 21, 207] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Left_thumb_finger_Zcut.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 2, 283, 150, 5] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Right_index_finger_CR.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 227, 216, 4, 8] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Right_index_finger_Obl.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 216, 227, 4, 8] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Right_index_finger_Zcut.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 227, 216, 4, 8] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Right_little_finger_CR.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 194, 250, 143, 29] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Right_little_finger_Obl.BMP | True ID: 41 | Top 1: 3 | Top 5: [3, 96, 213, 151, 47] | Top-1 Đúng: False | Top-5 Đúng: False
File: 41__M_Right_little_finger_Zcut.BMP | True ID: 41 | Top 1: 96 | Top 5: [96, 3, 251, 55, 151] | Top-1 Đúng: False | Top-5 Đúng: False
File: 41__M_Right_middle_finger_CR.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 294, 87, 52, 215] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Right_middle_finger_Obl.BMP | True ID: 41 | Top 1: 29 | Top 5: [29, 161, 293, 286, 75] | Top-1 Đúng: False | Top-5 Đúng: False
File: 41__M_Right_middle_finger_Zcut.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 87, 294, 52, 84] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Right_ring_finger_CR.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 193, 237, 228, 267] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Right_ring_finger_Obl.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 237, 193, 228, 267] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Right_ring_finger_Zcut.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 193, 237, 228, 267] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Right_thumb_finger_CR.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 188, 117, 171, 98] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Right_thumb_finger_Obl.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 117, 107, 132, 196] | Top-1 Đúng: True | Top-5 Đúng: True
File: 41__M_Right_thumb_finger_Zcut.BMP | True ID: 41 | Top 1: 41 | Top 5: [41, 117, 196, 107, 197] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Left_index_finger_CR.BMP | True ID: 42 | Top 1: 122 | Top 5: [122, 6, 260, 60, 258] | Top-1 Đúng: False | Top-5 Đúng: False
File: 42__F_Left_index_finger_Obl.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 260, 192, 63, 36] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Left_index_finger_Zcut.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 192, 63, 260, 36] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Left_little_finger_CR.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 126, 173, 97, 5] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Left_little_finger_Obl.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 126, 173, 209, 97] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Left_little_finger_Zcut.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 126, 173, 97, 5] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Left_middle_finger_CR.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 126, 46, 27, 187] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Left_middle_finger_Obl.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 126, 3, 46, 279] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Left_middle_finger_Zcut.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 126, 46, 110, 3] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Left_ring_finger_CR.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 245, 222, 149, 259] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Left_ring_finger_Obl.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 222, 13, 36, 260] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Left_ring_finger_Zcut.BMP | True ID: 42 | Top 1: 118 | Top 5: [118, 88, 73, 275, 276] | Top-1 Đúng: False | Top-5 Đúng: False
File: 42__F_Left_thumb_finger_CR.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 8, 73, 227, 14] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Left_thumb_finger_Obl.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 281, 50, 38, 8] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Left_thumb_finger_Zcut.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 8, 73, 14, 227] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Right_index_finger_CR.BMP | True ID: 42 | Top 1: 121 | Top 5: [121, 42, 4, 7, 69] | Top-1 Đúng: False | Top-5 Đúng: True
File: 42__F_Right_index_finger_Obl.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 95, 78, 115, 144] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Right_index_finger_Zcut.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 95, 78, 115, 269] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Right_little_finger_CR.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 151, 159, 44, 224] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Right_little_finger_Obl.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 159, 293, 91, 278] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Right_little_finger_Zcut.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 151, 159, 224, 44] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Right_middle_finger_CR.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 2, 251, 280, 38] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Right_middle_finger_Obl.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 113, 232, 296, 21] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Right_middle_finger_Zcut.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 2, 73, 296, 280] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Right_ring_finger_CR.BMP | True ID: 42 | Top 1: 208 | Top 5: [208, 81, 87, 41, 257] | Top-1 Đúng: False | Top-5 Đúng: False
File: 42__F_Right_ring_finger_Obl.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 132, 275, 207, 279] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Right_ring_finger_Zcut.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 279, 207, 275, 132] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Right_thumb_finger_CR.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 150, 111, 104, 283] | Top-1 Đúng: True | Top-5 Đúng: True
File: 42__F_Right_thumb_finger_Obl.BMP | True ID: 42 | Top 1: 283 | Top 5: [283, 37, 251, 42, 131] | Top-1 Đúng: False | Top-5 Đúng: True
File: 42__F_Right_thumb_finger_Zcut.BMP | True ID: 42 | Top 1: 42 | Top 5: [42, 150, 111, 283, 104] | Top-1 Đúng: True | Top-5 Đúng: True
File: 43__F_Left_index_finger_CR.BMP | True ID: 43 | Top 1: 43 | Top 5: [43, 25, 158, 37, 265] | Top-1 Đúng: True | Top-5 Đúng: True
File: 43__F_Left_index_finger_Obl.BMP | True ID: 43 | Top 1: 22 | Top 5: [22, 61, 168, 7, 285] | Top-1 Đúng: False | Top-5 Đúng: False
File: 43__F_Left_index_finger_Zcut.BMP | True ID: 43 | Top 1: 25 | Top 5: [25, 187, 287, 279, 257] | Top-1 Đúng: False | Top-5 Đúng: False
File: 43__F_Left_little_finger_CR.BMP | True ID: 43 | Top 1: 43 | Top 5: [43, 32, 178, 49, 177] | Top-1 Đúng: True | Top-5 Đúng: True
File: 43__F_Left_little_finger_Obl.BMP | True ID: 43 | Top 1: 43 | Top 5: [43, 178, 121, 298, 80] | Top-1 Đúng: True | Top-5 Đúng: True
File: 43__F_Left_little_finger_Zcut.BMP | True ID: 43 | Top 1: 43 | Top 5: [43, 178, 60, 121, 80] | Top-1 Đúng: True | Top-5 Đúng: True
File: 43__F_Left_middle_finger_Obl.BMP | True ID: 43 | Top 1: 43 | Top 5: [43, 4, 233, 290, 128] | Top-1 Đúng: True | Top-5 Đúng: True
File: 43__F_Left_middle_finger_Zcut.BMP | True ID: 43 | Top 1: 43 | Top 5: [43, 233, 4, 290, 47] | Top-1 Đúng: True | Top-5 Đúng: True
File: 43__F_Left_ring_finger_CR.BMP | True ID: 43 | Top 1: 43 | Top 5: [43, 277, 299, 228, 87] | Top-1 Đúng: True | Top-5 Đúng: True
File: 43__F_Left_ring_finger_Obl.BMP | True ID: 43 | Top 1: 43 | Top 5: [43, 277, 299, 228, 87] | Top-1 Đúng: True | Top-5 Đúng: True
File: 43__F_Left_ring_finger_Zcut.BMP | True ID: 43 | Top 1: 43 | Top 5: [43, 177, 228, 277, 97] | Top-1 Đúng: True | Top-5 Đúng: True
File: 43__F_Left_thumb_finger_CR.BMP | True ID: 43 | Top 1: 256 | Top 5: [256, 43, 192, 160, 186] | Top-1 Đúng: False | Top-5 Đúng: True
File: 43__F_Left_thumb_finger_Obl.BMP | True ID: 43 | Top 1: 196 | Top 5: [196, 43, 25, 152, 138] | Top-1 Đúng: False | Top-5 Đúng: True
File: 43__F_Left_thumb_finger_Zcut.BMP | True ID: 43 | Top 1: 43 | Top 5: [43, 196, 152, 138, 181] | Top-1 Đúng: True | Top-5 Đúng: True
File: 43__F_Right_index_finger_CR.BMP | True ID: 43 | Top 1: 271 | Top 5: [271, 25, 172, 160, 66] | Top-1 Đúng: False | Top-5 Đúng: False
File: 43__F_Right_index_finger_Obl.BMP | True ID: 43 | Top 1: 102 | Top 5: [102, 266, 81, 181, 93] | Top-1 Đúng: False | Top-5 Đúng: False
File: 43__F_Right_index_finger_Zcut.BMP | True ID: 43 | Top 1: 43 | Top 5: [43, 160, 289, 122, 145] | Top-1 Đúng: True | Top-5 Đúng: True
File: 43__F_Right_little_finger_CR.BMP | True ID: 43 | Top 1: 263 | Top 5: [263, 264, 269, 115, 20] | Top-1 Đúng: False | Top-5 Đúng: False
File: 43__F_Right_little_finger_Obl.BMP | True ID: 43 | Top 1: 43 | Top 5: [43, 232, 208, 92, 82] | Top-1 Đúng: True | Top-5 Đúng: True
File: 43__F_Right_little_finger_Zcut.BMP | True ID: 43 | Top 1: 43 | Top 5: [43, 232, 208, 82, 92] | Top-1 Đúng: True | Top-5 Đúng: True
